Media Source,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
@CNN,Sat Jun 09 16:47:11 +0000 2018,The Trump administration's latest attack on Obamacare would gut protections for the sick https://t.co/ikBcCkGeAT https://t.co/ehXI4vF0vc,-0.7506,0.0,0.67,0.33,58
@CNN,Sat Jun 09 16:36:04 +0000 2018,Construction workers in the UK have found wads of cash dating back to World War II at a shop that once belonged to… https://t.co/Zuo9XcYf9a,-0.5994,0.0,0.849,0.151,59
@CNN,Sat Jun 09 16:26:06 +0000 2018,"Anthony Bourdain's fans turned the restaurant where he shot to fame as a chef into a memorial, leaving roses and no… https://t.co/5fg9y1cERL",0.4404,0.132,0.868,0.0,60
@CNN,Sat Jun 09 16:14:06 +0000 2018,"Hall of Fame trainer Bob Baffert, who is looking to make history with a win today at the Belmont Stakes, compares h… https://t.co/sUsVNh98tA",0.7717,0.251,0.749,0.0,61
@CNN,Sat Jun 09 16:00:03 +0000 2018,"The week began with news of Trump canceling the Philadelphia Eagles' visit to the White House, and ended with news… https://t.co/H1ILtBxF1W",0.0,0.0,1.0,0.0,62
@CNN,Sat Jun 09 15:50:29 +0000 2018,Illinois Republicans in Congress are making an urgent plea to President Trump: Don't let Rod Blagojevich off the ho… https://t.co/L4UPCaV1kD,0.2023,0.087,0.913,0.0,63
@CNN,Sat Jun 09 15:38:05 +0000 2018,Former Trump campaign chairman Paul Manafort and his attorneys struck back at special counsel Robert Mueller's char… https://t.co/m4eIhVUiWL,0.1779,0.13,0.773,0.097,64
@CNN,Sat Jun 09 15:27:34 +0000 2018,"Charles Krauthammer, the famed conservative columnist, informed readers that he is confronting an aggressive form o… https://t.co/7vTbQ8M6D8",-0.296,0.0,0.824,0.176,65
@CNN,Sat Jun 09 15:13:56 +0000 2018,"Prince Harry and Meghan, Duchess of Sussex, joined celebrations of Queen Elizabeth II's official birthday with the… https://t.co/UkiwKzYsxC",0.0,0.0,1.0,0.0,66
@CNN,Sat Jun 09 14:57:06 +0000 2018,Republicans haven't won statewide in Virginia since 2009. Tuesday's Senate primary shows why:… https://t.co/xkWpPfkUCE,-0.4585,0.0,0.813,0.187,67
@CNN,Sat Jun 09 14:43:08 +0000 2018,President Trump says he thinks he’ll know “within the first minute” if North Korea is serious about peace… https://t.co/kRdFefn4fN,-0.0772,0.0,0.933,0.067,68
@CNN,Sat Jun 09 14:36:51 +0000 2018,"RT @CNNPolitics: Trump: ""I think it would be asset to have Russia back in. I think it would be good for the world. I think it would be good…",0.6597,0.178,0.822,0.0,69
@CNN,Sat Jun 09 14:30:03 +0000 2018,"""Consumer Financial Protection Bureau acting director Mick Mulvaney has ousted a committed group of experts who vol… https://t.co/l36frkFEtw",0.2732,0.116,0.884,0.0,70
@CNN,Sat Jun 09 14:24:10 +0000 2018,President Trump on the upcoming North Korea meeting: “I really feel confident. I feel that Kim Jong Un wants to do… https://t.co/D0Fi57k3zj,0.539,0.148,0.852,0.0,71
@CNN,Sat Jun 09 14:20:07 +0000 2018,Things don't look good for Dodge and Chrysler https://t.co/twYdKzCpZ4 https://t.co/9aKZvGnuQG,-0.3412,0.0,0.789,0.211,72
@CNN,Sat Jun 09 14:18:20 +0000 2018,"President Trump: Trade was ""at the top of the list"" at G7 discussions because ""the United States has been taken adv… https://t.co/u6247HzPsj",0.5574,0.187,0.813,0.0,73
@CNN,Sat Jun 09 14:16:21 +0000 2018,President Trump is speaking at the G7 before heading to Singapore for the summit with Kim Jong Un. Watch live on CN… https://t.co/dNYLQOvVEk,0.0,0.0,1.0,0.0,74
@CNN,Sat Jun 09 14:09:49 +0000 2018,President Trump is planning to depart the G7 ahead of climate change talks https://t.co/bfFqMKTIrg https://t.co/6PkzSs4guA,0.0,0.0,1.0,0.0,75
@CNN,Sat Jun 09 14:01:04 +0000 2018,Former President Obama says he’ll always remember the meal he shared with Anthony Bourdain in Vietnam: “He taught u… https://t.co/XI67jcoy55,0.34,0.112,0.888,0.0,76
@CNN,Sat Jun 09 13:46:07 +0000 2018,President Trump's tariffs on steel and aluminum threaten America's booming RV industry https://t.co/FxOEFN6Sx2 https://t.co/zpDj0uGxRI,-0.3818,0.0,0.833,0.167,77
@CNN,Sat Jun 09 13:31:03 +0000 2018,"What is a tariff? Your trade questions, answered https://t.co/8Fylq20zXj https://t.co/pSfQJhAnZR",0.0,0.0,1.0,0.0,78
@CNN,Sat Jun 09 13:26:05 +0000 2018,The Duke and Duchess of Sussex celebrate Queen Elizabeth II's official birthday with the traditional Trooping the C… https://t.co/L2o8IJcNej,0.5719,0.171,0.829,0.0,79
@CNN,Sat Jun 09 13:16:00 +0000 2018,"One step on the island of Bermuda, and it's impossible not to be moved by its beauty, history, simplicity and charm… https://t.co/mPpGOqifbk",0.5859,0.153,0.847,0.0,80
@CNN,Sat Jun 09 13:01:05 +0000 2018,"As the millions of US children diagnosed with ADHD move into adulthood, more and more are wondering whether to cont… https://t.co/Qs5xlj8fwK",0.0,0.0,1.0,0.0,81
@CNN,Sat Jun 09 12:53:19 +0000 2018,"Fans around the world mourn chef and storyteller Anthony Bourdain, sharing memories of how his travels, food and co… https://t.co/jiW8HhY9ia",0.0,0.119,0.763,0.119,82
@CNN,Sat Jun 09 12:46:08 +0000 2018,"Does a pharmacy have an obligation to help a patient be sure that insurance will cover a prescription?

That's the… https://t.co/2Jxsnx7cI0",0.6124,0.238,0.762,0.0,83
@CNN,Sat Jun 09 12:31:06 +0000 2018,Twitter has had a stunning turnaround https://t.co/hzutT84IrC https://t.co/AK7R50K5mh,0.3818,0.302,0.698,0.0,84
@CNN,Sat Jun 09 12:16:00 +0000 2018,IHOP says it's changing name to IHOb. Many major companies also have rebranded — some successfully and some not so… https://t.co/Xz5NjtpaqH,0.4939,0.144,0.856,0.0,85
@CNN,Sat Jun 09 12:01:03 +0000 2018,Mars is suddenly more interesting | By Jonathan Lunine via @CNNOpinion https://t.co/EA2ETHIldR https://t.co/fgmZax7nwV,0.4576,0.214,0.786,0.0,86
@CNN,Sat Jun 09 11:52:04 +0000 2018,Construction workers in the UK have found wads of cash dating back to World War II at a shop that once belonged to… https://t.co/TYdsjSziK7,-0.5994,0.0,0.849,0.151,87
@CNN,Sat Jun 09 11:46:00 +0000 2018,"During her commencement address to the MIT Class of 2018, Facebook COO Sheryl Sandberg spoke candidly about Faceboo… https://t.co/hznkJTzAPH",0.0,0.0,1.0,0.0,88
@CNN,Sat Jun 09 11:31:05 +0000 2018,"Charles Krauthammer, the famed conservative columnist, informed readers that he is confronting an aggressive form o… https://t.co/H6R3LykoER",-0.296,0.0,0.824,0.176,89
@CNN,Sat Jun 09 11:16:00 +0000 2018,"Will we ever fly like the Jetsons? This company just unveiled its first commercial flying car, Flyer — and… https://t.co/uRJsH7yPmG",0.3612,0.122,0.878,0.0,90
@CNN,Sat Jun 09 11:01:06 +0000 2018,The race to save the Great Barrier Reef? A coral fertility treatment designed to help damaged parts of the reef is… https://t.co/AGpnS1dn0C,0.765,0.329,0.526,0.145,91
@CNN,Sat Jun 09 10:31:49 +0000 2018,"Organizers of a fashion show in Saudi Arabia used drones to display female clothes, drawing ridicule on social medi… https://t.co/cgo5HTjIJd",-0.4588,0.0,0.857,0.143,92
@CNN,Sat Jun 09 10:16:00 +0000 2018,"From delivery to aviation, Dubai is at the forefront of drone experimentation. Here's a look at what the future hol… https://t.co/IZMve8IRLb",0.0,0.0,1.0,0.0,93
@CNN,Sat Jun 09 10:01:03 +0000 2018,Are windowless planes the future of travel? https://t.co/Fjc2m6WgtG https://t.co/ux29QpKXWA,0.0,0.0,1.0,0.0,94
@CNN,Sat Jun 09 09:31:04 +0000 2018,"Hurricanes and tropical storms are moving more slowly around the planet, resulting in higher rainfall and more extr… https://t.co/8qyqjq9IGd",0.0,0.0,1.0,0.0,95
@CNN,Sat Jun 09 09:29:10 +0000 2018,"The Afghan Taliban called for a three-day ceasefire with Afghan forces over the Eid al-Fitr holiday, a move that fo… https://t.co/BLmTAtjmRg",0.4019,0.13,0.87,0.0,96
@CNN,Sat Jun 09 09:16:00 +0000 2018,"Tyler Soloman wiped tears of joy off his face after his father, who'd been deployed overseas, surprised Tyler by sh… https://t.co/uzD0GNZH2P",0.5859,0.223,0.703,0.074,97
@CNN,Sat Jun 09 09:01:21 +0000 2018,"Penguins, Seals, and Krill: Antarctica's fragile food chain | via @CNNVR https://t.co/1BBRFfOzWk https://t.co/G46D0CB0wY",0.0,0.0,1.0,0.0,98
@CNN,Sat Jun 09 08:31:08 +0000 2018,Anthony Bourdain's life in pictures https://t.co/76sjWPlMRR https://t.co/MtFAqaoDvC,0.0,0.0,1.0,0.0,99
@CNN,Sat Jun 09 08:29:13 +0000 2018,"The US Embassy in Mozambique has warned of ""imminent attacks"" against government and commercial centers in a northe… https://t.co/EoDJsFFoOM",-0.6124,0.0,0.762,0.238,100
@FoxNews,Sun Jun 10 07:10:00 +0000 2018,".@hogangidley45 on @dennisrodman supporting @POTUS: ""[Dennis Rodman] knows what's best, I'll give him that, because… https://t.co/UoMib8Giew",0.7964,0.336,0.664,0.0,1
@FoxNews,Sun Jun 10 07:05:00 +0000 2018,"Former @NFL player @JackBrewerBSI: ""We're all Americans. We're in the same family. Families fight, families quarrel… https://t.co/d8SJXdb3qC",-0.3818,0.0,0.86,0.14,2
@FoxNews,Sun Jun 10 07:00:01 +0000 2018,".@RealDeanCain on @POTUS' first 500 days in office: ""I think it's been pretty darn good, but you wouldn't know that… https://t.co/MDk4F75pty",0.4678,0.176,0.824,0.0,3
@FoxNews,Sun Jun 10 06:55:00 +0000 2018,"Triple Crown winners through the years, from Justify to Sir Barton https://t.co/aorwqzTRWs https://t.co/P5L0xM05Jo",0.4767,0.205,0.795,0.0,4
@FoxNews,Sun Jun 10 06:49:00 +0000 2018,"Reporter: ""Do you think Crimea should be recognized as Russia at this point?""

.@POTUS: ""You'd have to ask Presiden… https://t.co/FjyNYHux5r",0.0,0.0,1.0,0.0,5
@FoxNews,Sun Jun 10 06:46:00 +0000 2018,"At a press briefing yesterday, President @realDonaldTrump said that the U.S. would no longer be a piggy bank robbed… https://t.co/IQtxaNaVZW",-0.296,0.0,0.885,0.115,6
@FoxNews,Sun Jun 10 06:42:00 +0000 2018,Veteran claims his stolen Facebook photos were used to catfish 30 women during deployment https://t.co/74q2p7uTn3,-0.4939,0.0,0.814,0.186,7
@FoxNews,Sun Jun 10 06:38:00 +0000 2018,Soldier killed in Somalia ID'd as 8-year Army veteran from Arizona https://t.co/O2b0EuWsHv https://t.co/coIYmb5Vfz,-0.6705,0.0,0.727,0.273,8
@FoxNews,Sun Jun 10 06:33:00 +0000 2018,"""If anybody can do it, [President @realDonaldTrump] can.""

On ""Justice,"" @JudgeJeanine hit the streets of New York… https://t.co/3y8Z4ARJXU",0.0,0.0,1.0,0.0,9
@FoxNews,Sun Jun 10 06:28:00 +0000 2018,U.S. Markets - So far this year. https://t.co/bR4Yi8L75G,0.0,0.0,1.0,0.0,10
@FoxNews,Sun Jun 10 06:24:00 +0000 2018,SNACK TIME: One hungry squirrel didn't mind having an audience while enjoying an avocado in a Manhattan flowerbed. https://t.co/U8PqJfu3NS,0.5267,0.167,0.833,0.0,11
@FoxNews,Sun Jun 10 06:20:00 +0000 2018,Video footage  shows toddler escaping bedroom with help from family dogs https://t.co/za57HuZuWS,0.4404,0.281,0.719,0.0,12
@FoxNews,Sun Jun 10 06:15:00 +0000 2018,"""I wouldn't have ever guessed that I would be a military wife at 21.""

On #OutnumberedOT, Meg and Jacob Howell shar… https://t.co/X7kTxfm2c2",0.0,0.0,1.0,0.0,13
@FoxNews,Sun Jun 10 06:10:00 +0000 2018,"Road rage victim was suspect in separate road rage case, authorities say https://t.co/AaGFf0F69B",-0.8885,0.0,0.439,0.561,14
@FoxNews,Sun Jun 10 06:05:00 +0000 2018,".@hogangidley45: ""So many people on the left hate this president more than they love this country.""  @JudgeJeanine https://t.co/Q3iY6Ek7yP",0.1935,0.185,0.662,0.153,15
@FoxNews,Sun Jun 10 06:00:01 +0000 2018,"Kim Jong Un and Donald Trump impersonators pose for photographs at the Merlion Park, a popular tourist destination… https://t.co/7vHZqNtDaV",0.4215,0.141,0.859,0.0,16
@FoxNews,Sun Jun 10 05:54:00 +0000 2018,"President @realDonaldTrump promises ""America First"" throughout 2016. https://t.co/dmGvXordQE",0.3818,0.271,0.729,0.0,17
@FoxNews,Sun Jun 10 05:49:00 +0000 2018,".@POTUS: ""The U.S. press is very dishonest, much of it, not all of it."" https://t.co/jvlVhtXXkC",-0.6115,0.0,0.778,0.222,18
@FoxNews,Sun Jun 10 05:45:00 +0000 2018,"Man threatened attack against Harvard's black commencement, authorities say https://t.co/YWiPHVH6Ck",-0.7269,0.0,0.567,0.433,19
@FoxNews,Sun Jun 10 05:40:00 +0000 2018,"Britain's Queen Elizabeth, Prince Charles, Meghan Duchess of Sussex, Prince Harry, Kate Duchess of Cambridge and Pr… https://t.co/o80UMUQsNg",0.0,0.0,1.0,0.0,20
@FoxNews,Sun Jun 10 05:35:00 +0000 2018,".@TheRealJohnHCox: ""@GavinNewsom is Exhibit A in craven politicians."" https://t.co/8jMgVcSDMw",0.0,0.0,1.0,0.0,21
@FoxNews,Sun Jun 10 05:30:00 +0000 2018,".@RCamposDuffy: ""Republicans and especially Republican women and Republican or conservative minorities have always… https://t.co/cVuVhH5Vcg",0.0,0.0,1.0,0.0,22
@FoxNews,Sun Jun 10 05:27:00 +0000 2018,"""The United States has been taken advantage of for decades and decades and we can't do that anymore.""

WATCH: Presi… https://t.co/lHg3zNMGat",0.5859,0.202,0.798,0.0,23
@FoxNews,Sun Jun 10 05:23:00 +0000 2018,Mom recovering from severe burns after fire that killed 5 children https://t.co/Vna4taz9Aa,-0.8591,0.0,0.457,0.543,24
@FoxNews,Sun Jun 10 05:20:00 +0000 2018,".@RepMattGaetz: ""This is Donald Trump's America. It's the Trump economy, it's roaring. People are confident, busine… https://t.co/lLKlk1IHBo",0.4939,0.167,0.833,0.0,25
@FoxNews,Sun Jun 10 05:15:00 +0000 2018,Do you agree with @SenSanders? https://t.co/hviPu7HMHO,0.3612,0.333,0.667,0.0,26
@FoxNews,Sun Jun 10 05:10:00 +0000 2018,"When deputies arrested a suspected auto thief Friday, they were surprised to find a tiny accomplice riding with him… https://t.co/7f8tENglJO",-0.7579,0.078,0.576,0.346,27
@FoxNews,Sun Jun 10 05:05:00 +0000 2018,Jockey Mike Smith celebrates atop of Justify after winning the coveted Triple Crown at the Belmont Stakes.… https://t.co/haCTJbVYla,0.7964,0.307,0.693,0.0,28
@FoxNews,Sun Jun 10 05:00:01 +0000 2018,".@chrisprudhome: ""In my eyes, [President @realDonaldTrump is] doing more for minority members of the community than… https://t.co/l0x9dcObfi",0.0,0.0,1.0,0.0,29
@FoxNews,Sun Jun 10 04:53:17 +0000 2018,"Trooper Michael Patterson got the surprise of a lifetime when he pulled over Matthew Bailly, a retired police offic… https://t.co/5Sdt3Miimy",0.2732,0.11,0.89,0.0,30
@FoxNews,Sun Jun 10 04:49:00 +0000 2018,Fox News Poll: 52% approve of President @realDonaldTrump's handling of the economy. https://t.co/qZrQ8QmBsm https://t.co/5c3aXEdwkG,0.0,0.0,1.0,0.0,31
@FoxNews,Sun Jun 10 04:45:00 +0000 2018,.@replouiegohmert Slams Russia Probe Spending: Mueller Has 'Absolutely Blown Taxpayer Dollars' https://t.co/Xe5BeKGHtL,0.0,0.0,1.0,0.0,32
@FoxNews,Sun Jun 10 04:40:00 +0000 2018,".@JudgeJeanine: ""@realDonaldTrump is bringing America back in front of our eyes and it's time for the un-American h… https://t.co/dpsSc2qlwg",0.0,0.0,1.0,0.0,33
@FoxNews,Sun Jun 10 04:35:00 +0000 2018,"State-level Dems funneled $84M to @HillaryClinton's campaign, lawsuit alleges https://t.co/2Xk78xbeXH",-0.2023,0.1,0.727,0.173,34
@FoxNews,Sun Jun 10 04:30:00 +0000 2018,Border arrests spike. https://t.co/bxJVEDbIZi https://t.co/88XUzFhVtp,-0.4404,0.0,0.58,0.42,35
@FoxNews,Sun Jun 10 04:27:00 +0000 2018,.@realDonaldTrump and Kim Jong Un impersonators arrive in Singapore. https://t.co/rrPmTstiXK,0.0,0.0,1.0,0.0,36
@FoxNews,Sun Jun 10 04:25:00 +0000 2018,".@SecretaryZinke: ""We could end the war. It's absolutely astonishing what @POTUS has done."" https://t.co/QyXZHyPE1s",-0.5994,0.0,0.769,0.231,37
@FoxNews,Sun Jun 10 04:20:00 +0000 2018,".@KellyannePolls: ""[President @realDonaldTrump is] very open to differing opinions and viewpoints. He's a master ne… https://t.co/ZhYfrwVMME",0.0,0.0,1.0,0.0,38
@FoxNews,Sun Jun 10 04:15:00 +0000 2018,"1,000 illegal immigrants bused to California federal prison for detention https://t.co/B3t12DbUSU",-0.8555,0.0,0.46,0.54,39
@FoxNews,Sun Jun 10 04:10:00 +0000 2018,.@replouiegohmert: “Robert Mueller has done more damage during his 12 years as @FBI director than… probably all the… https://t.co/K4NRurznyS,-0.5413,0.0,0.837,0.163,40
@FoxNews,Sun Jun 10 04:05:00 +0000 2018,"On @WattersWorld, @RepMattGaetz slammed House Democratic Leader @NancyPelosi over her criticism on the nation's nea… https://t.co/BVHMuhOSV3",-0.4404,0.0,0.838,0.162,41
@FoxNews,Sun Jun 10 04:00:00 +0000 2018,.@billclinton defends @alfranken. https://t.co/ydTlRCXD1G,0.0,0.0,1.0,0.0,42
@FoxNews,Sun Jun 10 03:51:00 +0000 2018,"SeaWorld getting rid of plastic straws, plastic bags at all US parks https://t.co/BaFhenJVwc",0.0,0.0,1.0,0.0,43
@FoxNews,Sun Jun 10 03:42:00 +0000 2018,"David Rivkin on @POTUS' power to self pardon: ""To say the president is above the law begs the question of what the… https://t.co/NbsN1OZe7V",0.3182,0.095,0.905,0.0,44
@FoxNews,Sun Jun 10 03:34:00 +0000 2018,"Mom loses ovaries, uterus and toes after IUD ends up in stomach https://t.co/0Y1ppHNcG2",-0.3182,0.0,0.839,0.161,45
@FoxNews,Sun Jun 10 03:28:00 +0000 2018,"Nile Gardiner: ""You have protectionist tariffs on both sides of the Atlantic, from the United States but also from… https://t.co/frdezUhJxM",0.2263,0.091,0.909,0.0,46
@FoxNews,Sun Jun 10 03:21:00 +0000 2018,'Jersey Shore' star Mike 'The Situation' Sorrentino will face tax evasion sentencing this fall https://t.co/uNHZJTD9G6,-0.1531,0.0,0.897,0.103,47
@FoxNews,Sun Jun 10 03:14:00 +0000 2018,"President @realDonaldTrump promises ""America First"" throughout 2016. https://t.co/8XoWVhSRwQ",0.3818,0.271,0.729,0.0,48
@FoxNews,Sun Jun 10 03:07:00 +0000 2018,#MeghanMarkle criticized for ‘inappropriate’ off the shoulder dress at Queen’s birthday parade https://t.co/z0dRzcjI5s,-0.3612,0.0,0.828,0.172,49
@FoxNews,Sun Jun 10 03:00:00 +0000 2018,".@GrecianFormula on NK summit: ""My fear here is, I do not want [@POTUS] to give Kim Jong Un that handshake that wil… https://t.co/DYkfdTrQ8g",-0.5302,0.0,0.819,0.181,50
@FoxNews,Sun Jun 10 02:53:00 +0000 2018,"Florida man arrested for mid-flight battery against flight attendant, calling her racial slur and ‘too big for this… https://t.co/kuyOsXOW2L",-0.4767,0.0,0.853,0.147,51
@FoxNews,Sun Jun 10 02:46:00 +0000 2018,.@MrJoshuaRogers: There's just one way to marry the right person (and anyone can do it) https://t.co/U5JVjrWjpn,0.0,0.0,1.0,0.0,52
@FoxNews,Sun Jun 10 02:39:55 +0000 2018,"Indiana teacher survives school shooting, Las Vegas massacre https://t.co/fVMuxh9X5r",0.0,0.0,1.0,0.0,53
@FoxNews,Sun Jun 10 02:34:00 +0000 2018,"#MeghanMarkle attends annual Trooping the Colour parade, makes Buckingham Palace balcony debut https://t.co/k7kWpRHROu",0.0,0.0,1.0,0.0,54
@FoxNews,Sun Jun 10 02:31:33 +0000 2018,"#Trump slams Canadian PM as 'dishonest and weak,' pulls back on G-7 communique endorsement https://t.co/qwhvuGOwv9 https://t.co/YQ4KetNFAq",-0.34,0.115,0.7,0.185,55
@FoxNews,Sun Jun 10 02:23:16 +0000 2018,"Son of Farrah Fawcett, Ryan O'Neal charged with attempted murder, authorities say https://t.co/4XZWmjULRN",-0.7579,0.0,0.629,0.371,56
@FoxNews,Sun Jun 10 02:15:19 +0000 2018,".@RealDeanCain on @POTUS' first 500 days in office: ""I think it's been pretty darn good, but you wouldn't know that… https://t.co/hraDkj3LwV",0.4678,0.176,0.824,0.0,57
@FoxNews,Sun Jun 10 02:06:33 +0000 2018,"""If anybody can do it, [President @realDonaldTrump] can.""

On ""Justice,"" @JudgeJeanine hit the streets of New York… https://t.co/x2B6TMxzrS",0.0,0.0,1.0,0.0,58
@FoxNews,Sun Jun 10 02:05:00 +0000 2018,Speaking Saturday about the upcoming North Korea summit at the Faith and Freedom Coalition “Road to Majority” Conve… https://t.co/mb5jxUmj1f,0.7906,0.292,0.708,0.0,59
@FoxNews,Sun Jun 10 01:51:36 +0000 2018,"Warriors coach Steve Kerr praises LeBron James, compares him to Michael Jordan, report says https://t.co/GFNhAcWjtl",0.5267,0.195,0.805,0.0,60
@FoxNews,Sun Jun 10 01:44:59 +0000 2018,Officials order new evacuations as Colorado wildfires rage on https://t.co/CHxtJP68Lp,-0.5574,0.0,0.714,0.286,61
@FoxNews,Sun Jun 10 01:44:34 +0000 2018,".@ChristopherHahn on Bill Maher's comments about @POTUS: ""I don't think it's gonna take a recession to defeat… https://t.co/vBHNGT9JNI",-0.4215,0.0,0.851,0.149,62
@FoxNews,Sun Jun 10 01:40:32 +0000 2018,".@ChristopherHahn on NK summit: ""I hope @realDonaldTrump gets along better with Kim Jong Un than he did with… https://t.co/90m2HxniCb",0.7003,0.254,0.746,0.0,63
@FoxNews,Sun Jun 10 01:38:15 +0000 2018,".@DarrellIssa: ""[@POTUS] has a great deal of common sense to know that everything we tried for 67 years doesn't wor… https://t.co/fYGu6PX2kk",0.6249,0.177,0.823,0.0,64
@FoxNews,Sun Jun 10 01:37:20 +0000 2018,".@DarrellIssa: ""One of the challenges that other presidents faced that [@POTUS] doesn't is they wanna be seen in hi… https://t.co/2SGKqO8TQB",0.0772,0.064,0.936,0.0,65
@FoxNews,Sun Jun 10 01:32:57 +0000 2018,".@hogangidley45 on illegal immigrant crime statistics: ""The sad part is, these crimes are 100 percent preventable.… https://t.co/Z1nEuAnR2h",-0.8807,0.0,0.579,0.421,66
@FoxNews,Sun Jun 10 01:30:12 +0000 2018,".@hogangidley45 on illegal immigrant crime statistics: ""We are not getting the best of the best from these other co… https://t.co/Vlqp9bH3CE",-0.9305,0.0,0.536,0.464,67
@FoxNews,Sun Jun 10 01:26:52 +0000 2018,".@hogangidley45 on @dennisrodman supporting @POTUS: ""[Dennis Rodman] knows what's best, I'll give him that, because… https://t.co/mTQsizi2LQ",0.7964,0.336,0.664,0.0,68
@FoxNews,Sun Jun 10 01:25:00 +0000 2018,SUNDAY: @BretBaier is live in Singapore ahead of President @realDonaldTrump’s historic summit with North Korean lea… https://t.co/QHl8nHgfyM,0.0,0.0,1.0,0.0,69
@FoxNews,Sun Jun 10 01:23:47 +0000 2018,".@hogangidley45: ""So many people on the Left hate this president more than they love this country.""  @JudgeJeanine https://t.co/UIkcGTklSc",0.1935,0.185,0.662,0.153,70
@FoxNews,Sun Jun 10 01:18:44 +0000 2018,".@JudgeJeanine: ""@realDonaldTrump is bringing America back in front of our eyes and it's time for the unAmerican ha… https://t.co/LyLZpFj6Rn",0.0,0.0,1.0,0.0,71
@FoxNews,Sun Jun 10 01:10:00 +0000 2018,Couple gets engaged at Trader Joe’s during ‘millennial grocery tour’ https://t.co/9NLYqzwzdz,0.4019,0.213,0.787,0.0,72
@FoxNews,Sun Jun 10 01:06:03 +0000 2018,".@realDonaldTrump slams Canadian PM as 'dishonest and weak,' pulls back on G-7 communique endorsement https://t.co/CyHjtR10cz",-0.34,0.121,0.684,0.195,73
@FoxNews,Sun Jun 10 01:03:09 +0000 2018,"Ahead of the North Korea summit, @VP Mike Pence said he assured Otto Warmbier's family that their son ""will not hav… https://t.co/wGvqt2XNnd",0.3612,0.106,0.894,0.0,74
@FoxNews,Sun Jun 10 01:01:00 +0000 2018,"TSA searches 96-year-old woman in wheelchair in viral video, sparking outrage https://t.co/ruX7CBshrg",-0.5106,0.0,0.769,0.231,75
@FoxNews,Sun Jun 10 00:59:12 +0000 2018,#Trump says US is like a 'piggy bank that everybody is robbing' on trade https://t.co/PK8qw7lxvW,0.3612,0.161,0.839,0.0,76
@FoxNews,Sun Jun 10 00:48:12 +0000 2018,".@RepMattGaetz: ""This is Donald Trump's America. It's the Trump economy, it's roaring. People are confident, busine… https://t.co/wZMGzvhYgi",0.4939,0.167,0.833,0.0,77
@FoxNews,Sun Jun 10 00:46:12 +0000 2018,".@RepMattGaetz: ""As Republicans, we love when @NancyPelosi talks about the economy."" @WattersWorld https://t.co/cCIxsAm8NV",0.6369,0.259,0.741,0.0,78
