Media Source,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
@FoxNews,Sun Jun 10 00:41:22 +0000 2018,".@KellyannePolls: ""It's through the president's leadership and stewardship that @SecPompeo has been over to North K… https://t.co/CqUyx8gzuR",0.0,0.0,1.0,0.0,79
@FoxNews,Sun Jun 10 00:34:42 +0000 2018,".@KellyannePolls: ""[President @realDonaldTrump is] very open to differing opinions and viewpoints. He's a master ne… https://t.co/z7mDmPDjMi",0.0,0.0,1.0,0.0,80
@FoxNews,Sun Jun 10 00:30:54 +0000 2018,Jockey Mike Smith celebrates atop of Justify after winning the coveted Triple Crown at the Belmont Stakes.… https://t.co/lUG6e16WfK,0.7964,0.307,0.693,0.0,81
@FoxNews,Sun Jun 10 00:30:00 +0000 2018,SUNDAY: Don’t miss @FoxNewsSunday from Singapore ahead of President @realDonaldTrump’s historic meeting with North… https://t.co/cF2Y1xLD4Y,-0.1531,0.0,0.897,0.103,82
@FoxNews,Sun Jun 10 00:20:34 +0000 2018,".@jasonsehorn on national anthem protests: ""Their actual message of what they're trying to get across is being lost… https://t.co/KO4yaWJG4Y",-0.2263,0.0,0.905,0.095,83
@FoxNews,Sun Jun 10 00:12:34 +0000 2018,"Former @NFL player @JackBrewerBSI: ""We're all Americans. We're in the same family. Families fight, families quarrel… https://t.co/hswCr90kiS",-0.3818,0.0,0.86,0.14,84
@FoxNews,Sun Jun 10 00:05:47 +0000 2018,OPINION: Justify’s Triple Crown win brings us together to admire an uncommonly gifted horse https://t.co/4nIf9mv4Wz,0.7845,0.347,0.653,0.0,85
@FoxNews,Sun Jun 10 00:00:24 +0000 2018,"Earlier, President @realDonaldTrump accused Canadian Prime Minister @JustinTrudeau of making ""false statements"" at… https://t.co/oUPeNM1BJv",-0.296,0.0,0.855,0.145,86
@FoxNews,Sat Jun 09 23:54:29 +0000 2018,.@VP reassures family of Otto Warmbier ahead of North Korea summit https://t.co/t0jwuWxjHx,0.3612,0.185,0.815,0.0,87
@FoxNews,Sat Jun 09 23:32:44 +0000 2018,.@replouiegohmert: “Robert Mueller has done more damage during his 12 years as FBI director than… probably all the… https://t.co/u1rce2rGvi,-0.5413,0.0,0.837,0.163,88
@FoxNews,Sat Jun 09 23:03:37 +0000 2018,"Nile Gardiner: ""You have protectionist tariffs on both sides of the Atlantic, from the United States but also from… https://t.co/5TM7aYOQhS",0.2263,0.091,0.909,0.0,89
@FoxNews,Sat Jun 09 22:56:42 +0000 2018,"BREAKING: Justify wins the Belmont Stakes, earning the coveted Triple Crown https://t.co/EEHEgMVywm https://t.co/vjiT9IgcDg",0.5719,0.236,0.764,0.0,90
@FoxNews,Sat Jun 09 22:52:49 +0000 2018,"Nile Gardiner on tariff tensions: ""You have all the makings right now for a trade war."" https://t.co/iAdue9Nmav https://t.co/l3NIirukYK",-0.4019,0.0,0.856,0.144,91
@FoxNews,Sat Jun 09 22:48:34 +0000 2018,Taliban announce cease-fire over Eid holiday for 1st time https://t.co/LCHkJcQMW3,0.4019,0.231,0.769,0.0,92
@FoxNews,Sat Jun 09 22:38:46 +0000 2018,".@VP on Otto Warmbier: ""Today I assured his dad as [@POTUS] said two days ago, their beloved son Otto Warmbier will… https://t.co/ZWPmRWK0Fj",0.7003,0.234,0.766,0.0,93
@FoxNews,Sat Jun 09 22:37:22 +0000 2018,".@VP on North Korea summit: ""So America, let's pray for [@POTUS] and let's pray for peace for the Korean people and… https://t.co/ODJl1K4kfh",0.8238,0.312,0.688,0.0,94
@FoxNews,Sat Jun 09 22:35:24 +0000 2018,".@VP on North Korea summit: ""We will not repeat the mistakes of the past."" https://t.co/vkdzKjHLD1",0.2755,0.131,0.869,0.0,95
@FoxNews,Sat Jun 09 22:33:28 +0000 2018,".@VP: ""As President @realDonaldTrump embarks on this historic quest for peace, I can assure you that he also goes w… https://t.co/0kzlNxMy53",0.7096,0.247,0.753,0.0,96
@FoxNews,Sat Jun 09 22:31:23 +0000 2018,".@VP on Singapore summit: ""After years of failed policies and broken promises last year, President @realDonaldTrump… https://t.co/M1kPHystbo",-0.5859,0.113,0.609,0.278,97
@FoxNews,Sat Jun 09 22:31:09 +0000 2018,".@VP on North Korea summit: ""Our president is going into this summit with his eyes wide open."" https://t.co/wOy8M4d88p",0.0,0.0,1.0,0.0,98
@FoxNews,Sat Jun 09 22:29:49 +0000 2018,".@VP on North Korea summit: ""The truth is, [@realDonaldTrump] has been preparing for this his whole life."" https://t.co/xe4EOjiKsK",0.3182,0.119,0.881,0.0,99
@FoxNews,Sat Jun 09 22:25:05 +0000 2018,".@VP: ""[@POTUS] spent the last two days at the G7 summit in Canada putting America first."" https://t.co/tWO4i7PqEx",0.0,0.0,1.0,0.0,100
@nytimes,Sun Jun 10 07:03:02 +0000 2018,"In interviews with hotel and restaurant employees and with local officials in Kaysersberg, a portrait of Anthony Bo… https://t.co/zEdIbVYJax",0.0,0.0,1.0,0.0,1
@nytimes,Sun Jun 10 06:40:29 +0000 2018,"A survey of 300 affluent Americans found that money can, in fact, buy happiness — but often with a side of regret https://t.co/3t0WUqPTc2",-0.34,0.096,0.75,0.154,2
@nytimes,Sun Jun 10 06:24:13 +0000 2018,"Even though the 7-Minute Workout sounds easy, it can be really, really hard for some of us to complete. 

Here’s ho… https://t.co/2vhE4uWygh",0.2332,0.117,0.804,0.079,3
@nytimes,Sun Jun 10 06:07:51 +0000 2018,"RT @NYTSports: After losing to Simona Halep in the French Open final, Sloane Stephens helped her celebrate.  “Yeah, show the world your tro…",0.2732,0.136,0.769,0.095,4
@nytimes,Sun Jun 10 05:51:29 +0000 2018,The New York Times obituary for Anthony Bourdain https://t.co/etJOUoKiSM,0.0,0.0,1.0,0.0,5
@nytimes,Sun Jun 10 05:35:04 +0000 2018,Why Guatemala’s volcano has been more deadly than Hawaii’s https://t.co/J1Frm5ln3D,0.0,0.0,1.0,0.0,6
@nytimes,Sun Jun 10 05:20:23 +0000 2018,Corruption Gutted South Africa’s Tax Agency. Now the Nation Is Paying the Price. https://t.co/GlvVlgsvtd,0.0,0.0,1.0,0.0,7
@nytimes,Sun Jun 10 05:15:19 +0000 2018,"""I think it is a wonderful thing that poets are now sharing their work online because work gets into the hands of p… https://t.co/Ldy8Vh0KsL",0.7579,0.236,0.764,0.0,8
@nytimes,Sun Jun 10 04:58:15 +0000 2018,"Giant salamander farms in China ""are driving the extinction of most of the species by homogenizing them"" https://t.co/eEy6DiGGuI",0.0,0.0,1.0,0.0,9
@nytimes,Sun Jun 10 04:41:54 +0000 2018,"Rachel Cusk's novels describe what it’s like to walk through the world, trailing ashes behind you https://t.co/Sp8zGqhiZl",0.3612,0.135,0.865,0.0,10
@nytimes,Sun Jun 10 04:27:30 +0000 2018,"Maria Bueno, Brazilian Tennis Star Who Reigned Over 1960s, Dies at 78 https://t.co/MMw1aJOrMP",0.0,0.0,1.0,0.0,11
@nytimes,Sun Jun 10 04:25:03 +0000 2018,"President Macron of France said the trade debates at the G-7 summit were ""sometimes quite heated."" Asked who won th… https://t.co/Yj0GGivEtE",0.5719,0.156,0.844,0.0,12
@nytimes,Sun Jun 10 04:01:25 +0000 2018,"For 6 straight World Cups, Mexico has cheered its heroes through the first round only to see them crash out in the… https://t.co/7vw3Pe4luh",0.7003,0.291,0.616,0.092,13
@nytimes,Sun Jun 10 03:44:04 +0000 2018,"What is the trade deficit? It’s not a scorecard, and reducing it won’t necessarily be good for jobs. https://t.co/cAGVGzbBU5",0.0516,0.134,0.741,0.125,14
@nytimes,Sun Jun 10 03:29:03 +0000 2018,"RT @nytlizrobbins: Pablo Villavicencio, arrested by ICE when delivering food to a Brooklyn Army base, gets a reprieve. Federal judge tempor…",-0.4767,0.0,0.853,0.147,15
@nytimes,Sun Jun 10 03:13:04 +0000 2018,Anthony Bourdain understood that eating was simply a way of taking the world inside you https://t.co/zIAk0RdfKm,0.0,0.0,1.0,0.0,16
@nytimes,Sun Jun 10 02:59:05 +0000 2018,"RT @peterbakernyt: With a petulant tweetstorm from Air Force One, Trump all but blew up the G-7 nations that the United States has led for…",0.5719,0.139,0.861,0.0,17
@nytimes,Sun Jun 10 02:50:25 +0000 2018,"On Horse Racing: At 52, Mike Smith Has the Ride of His Life https://t.co/QIESi0NjMT",0.0,0.0,1.0,0.0,18
@nytimes,Sun Jun 10 02:25:06 +0000 2018,RT @amyvirshup: Kris Kobach email in group of documents released in connection with census lawsuit says he talked to Wilbur Ross about citi…,-0.2263,0.0,0.921,0.079,19
@nytimes,Sun Jun 10 02:15:35 +0000 2018,"Before leaving the annual meeting of major world powers, President Trump said that on a scale of 0 to 10, ""the rela… https://t.co/5dSqlZmSHy",0.0,0.0,1.0,0.0,20
@nytimes,Sun Jun 10 02:05:49 +0000 2018,Documents Show Political Lobbying in Census Question About Citizenship https://t.co/41VoR04bNy,-0.0772,0.0,0.874,0.126,21
@nytimes,Sun Jun 10 02:03:04 +0000 2018,"Venomous stonefish are ugly, and they're poisonous. And now scientists have discovered that they carry switchblades. https://t.co/YsJ7HkazJa",-0.7906,0.0,0.682,0.318,22
@nytimes,Sun Jun 10 01:56:53 +0000 2018,"Trudeau’s office responded to Trump's tweets with a statement: ""We are focused on everything we accomplished here a… https://t.co/wQERlgpNnJ",0.6705,0.256,0.744,0.0,23
@nytimes,Sun Jun 10 01:47:24 +0000 2018,"The ice over Manhattan would have buried even the tallest skyscraper. As it melted, giant boulders embedded deep wi… https://t.co/ulWgedMV5w",0.0,0.0,1.0,0.0,24
@nytimes,Sun Jun 10 01:35:50 +0000 2018,"Trudeau sought to play down personal clashes with Trump as he wrapped up the G-7 summit, saying he leaves “inspired… https://t.co/gY0bzq4klo",0.34,0.107,0.893,0.0,25
@nytimes,Sun Jun 10 01:30:41 +0000 2018,Nick Cave Wants You to Work It Out on the Dance Floor https://t.co/GMPPrGqLh7,0.0,0.0,1.0,0.0,26
@nytimes,Sun Jun 10 01:18:36 +0000 2018,"Janelle Monáe brings a pair of big fuzzy socks on the road. ""I like to moonwalk when I’m on the tour bus. It’s my f… https://t.co/jbf5ZtCzC8",0.3612,0.094,0.906,0.0,27
@nytimes,Sun Jun 10 01:03:05 +0000 2018,"RT @kimseverson: Here's a sketch of Bourdain’s last couple of days in the medieval village where he died, from @MilanSchreuer of the @nytim…",-0.5574,0.0,0.854,0.146,28
@nytimes,Sun Jun 10 00:04:46 +0000 2018,Judge Stops Deportation of a New York Pizza Delivery Man https://t.co/HvmhAiLkvU,-0.1531,0.0,0.849,0.151,29
@nytimes,Sat Jun 09 23:43:28 +0000 2018,RT @nytimestravel: This year would have been Leonard Bernstein's 100th birthday. Celebrate his rich musical legacy at these events around t…,0.8074,0.278,0.722,0.0,30
@nytimes,Sat Jun 09 23:43:02 +0000 2018,"Breaking News: President Trump upended two days of diplomacy, refusing to sign a Group of 7 statement and calling P… https://t.co/Y0hQKylGpt",-0.4019,0.0,0.87,0.13,31
@nytimes,Sat Jun 09 23:25:30 +0000 2018,I Have Post-Brokeness Stress Disorder https://t.co/DzbNcVsanm,-0.6705,0.0,0.353,0.647,32
@nytimes,Sat Jun 09 23:11:56 +0000 2018,The powerful conservative donor couple you’ve never heard of: Liz and Dick Uihlein are spending millions to shape a… https://t.co/X4PKGfkCQc,-0.128,0.116,0.747,0.137,33
@nytimes,Sat Jun 09 22:53:56 +0000 2018,"Breaking News: Justify won the Belmont Stakes to become the 13th Triple Crown champion, the second in 4 years https://t.co/hm0DyHs93a",0.8225,0.309,0.691,0.0,34
@nytimes,Sat Jun 09 22:53:01 +0000 2018,"""This has been a very slim Broadway season."" What NYT's theater critics had to say about the Tony Awards nomination… https://t.co/4LbGoj8MbY",0.2023,0.129,0.776,0.095,35
@nytimes,Sat Jun 09 22:36:48 +0000 2018,"What to watch, what to read and what to listen to by and about Anthony Bourdain https://t.co/xKVpypbD5i",0.0,0.0,1.0,0.0,36
@nytimes,Sat Jun 09 22:20:02 +0000 2018,"She went out for a walk with her dogs. Then she went missing. Hours later, officials found human remains inside of… https://t.co/wMhCiG236J",-0.296,0.0,0.901,0.099,37
@nytimes,Sat Jun 09 22:10:05 +0000 2018,"Justify will attempt to become the 13th Triple Crown winner, and first since American Pharoah in 2015, in the Belmo… https://t.co/oSk73TTFVu",0.5859,0.16,0.84,0.0,38
@nytimes,Sat Jun 09 22:00:09 +0000 2018,"New parks are cropping up across the city, many courtesy of new apartment complexes, but you won’t need to have a p… https://t.co/NW2yo2cQ4L",0.1901,0.077,0.923,0.0,39
@nytimes,Sat Jun 09 21:45:04 +0000 2018,"These sweet, lemony rolls are a fresh alternative to classic cinnamon rolls https://t.co/prmvr6p22Z",0.6486,0.346,0.654,0.0,40
@nytimes,Sat Jun 09 21:30:11 +0000 2018,"In @NYTOpinion

Sarah Jackson writes, ""Anthony Bourdain was not just curious about food and the world. He was aware… https://t.co/5hEzlnvRuR",-0.2411,0.0,0.906,0.094,41
@nytimes,Sat Jun 09 21:15:06 +0000 2018,Anthony Bourdain understood that eating was simply a way of taking the world inside you https://t.co/MFUCcrSnln,0.0,0.0,1.0,0.0,42
@nytimes,Sat Jun 09 21:00:09 +0000 2018,"A salmonella outbreak has been linked to melons sold at Trader Joe's, Costco, Walgreens and other stores in 8 states https://t.co/OelPlvpK5c",0.0,0.0,1.0,0.0,43
@nytimes,Sat Jun 09 20:45:08 +0000 2018,"With American presidential races requiring an ever-dizzying amount of money, a behind-the-scenes 2020 contest is al… https://t.co/tHOnZLcUXg",0.0,0.0,1.0,0.0,44
@nytimes,Sat Jun 09 20:37:06 +0000 2018,"RT @NYTNational: ⚡️ “Audio Series: ​Charm City”

https://t.co/wY7o7Opy3u",0.0,0.0,1.0,0.0,45
@nytimes,Sat Jun 09 20:30:05 +0000 2018,"Surveillance cameras are an inescapable fixture of the modern city. But in Newark, the police have taken an extraor… https://t.co/lzw2Eo7eCH",0.0,0.0,1.0,0.0,46
@nytimes,Sat Jun 09 20:15:09 +0000 2018,We demolish the lame excuses British executives gave for the lack of women on corporate boards. Read the latest Gen… https://t.co/jhJiWjGPGd,-0.6249,0.0,0.788,0.212,47
@nytimes,Sat Jun 09 20:00:07 +0000 2018,"With Kyrie Irving's popularity has come controversy: He has questioned several times whether the Earth is round, an… https://t.co/XuXD1Q2qPy",0.4019,0.144,0.791,0.065,48
@nytimes,Sat Jun 09 19:45:02 +0000 2018,"In @NYTOpinion 

Daniel Patterson writes, ""No matter how famous and seemingly unapproachable he became in the world… https://t.co/BQnrKYPvyI",-0.2732,0.057,0.829,0.114,49
@nytimes,Sat Jun 09 19:30:10 +0000 2018,Gun ranges and gun shops in several states have declared themselves “Muslim-free zones.” Several Muslim gun owners… https://t.co/GOwpHFkLks,-0.7351,0.0,0.676,0.324,50
@nytimes,Sat Jun 09 19:15:07 +0000 2018,"In @NYTOpinion 

Musa Okwonga writes, ""Here we are again on the eve of the planet’s greatest traveling festival: Ye… https://t.co/nBxJnGwvsF",0.8126,0.291,0.709,0.0,51
@nytimes,Sat Jun 09 19:00:09 +0000 2018,Have questions about the Belmont Stakes and the Triple Crown? We have your answers. https://t.co/GPu2uPlTRV,0.0,0.0,1.0,0.0,52
@nytimes,Sat Jun 09 18:45:05 +0000 2018,“I talk back to people when they say something about me now because I know even with my condition that I am beautif… https://t.co/TJmesUhGTL,0.0,0.0,1.0,0.0,53
@nytimes,Sat Jun 09 18:30:14 +0000 2018,Science is taking a back seat in policymaking across the Trump administration. The North Korea nuclear talks offer… https://t.co/hauZtxGqq5,0.0,0.0,1.0,0.0,54
@nytimes,Sat Jun 09 18:15:08 +0000 2018,"In his own unorthodox way, Trump has been preparing for this encounter with Kim Jong-Un his entire adult life https://t.co/VlXkCmqssL",0.0,0.0,1.0,0.0,55
@nytimes,Sat Jun 09 18:00:05 +0000 2018,"With his America First agenda, Trump has driven a wedge between the U.S. and its allies, ceding leadership and its… https://t.co/sfyYD4o3hM",0.0,0.0,1.0,0.0,56
@nytimes,Sat Jun 09 17:50:07 +0000 2018,"RT @TheSteinLine: All the tales — legacy, free agency, injury — from what might (or might not) have been LeBron James’ last night as a Clev…",0.128,0.122,0.775,0.103,57
@nytimes,Sat Jun 09 17:40:03 +0000 2018,California has dug in at the front lines of the resistance to President Trump. And then there is Orange County. https://t.co/BSVW14kSmd,0.0,0.0,1.0,0.0,58
@nytimes,Sat Jun 09 17:25:03 +0000 2018,"What to watch, what to read and what to listen to by and about Anthony Bourdain https://t.co/TR5noBS7Ee",0.0,0.0,1.0,0.0,59
@nytimes,Sat Jun 09 17:10:03 +0000 2018,"Who’s right, Elon Musk or Mark Zuckerberg? Is supersmart artificial intelligence a potential threat to humans, or a… https://t.co/8zay2rbSEG",-0.0772,0.138,0.711,0.151,60
@nytimes,Sat Jun 09 17:00:23 +0000 2018,"RT @stanfordc: I’m proud to say that there has never been a swimsuit portion of the news quiz 
https://t.co/e1Z8wlhYvy https://t.co/4YJ7UrG…",0.4767,0.147,0.853,0.0,61
@nytimes,Sat Jun 09 16:45:09 +0000 2018,"30 billion gallons of Hawaiian lava, as seen from the ground and space https://t.co/vz9qQOCYS9",0.0,0.0,1.0,0.0,62
@nytimes,Sat Jun 09 16:30:07 +0000 2018,She wanted to celebrate their marriage in lavish style. He had something less lofty in mind. A lovers’ battle ensue… https://t.co/RnvIaxRtRP,0.2732,0.152,0.741,0.107,63
@nytimes,Sat Jun 09 16:15:02 +0000 2018,"Anthony Bourdain's sudden death at Le Chambard, a hotel in the village of Kaysersberg in northeastern France, sent… https://t.co/V5gRoZKGQN",-0.5994,0.0,0.813,0.187,64
@nytimes,Sat Jun 09 16:01:00 +0000 2018,"@jimdwyernyt ""The supply of excellent schools cannot meet the demands of capable students, whatever their backgroun… https://t.co/KF39XvdUjJ",0.743,0.296,0.704,0.0,65
@nytimes,Sat Jun 09 15:58:00 +0000 2018,"@jimdwyernyt The specialized schools are far from bastions of privilege, dominated by immigrants or the children of… https://t.co/DWOoiPghSz",0.3612,0.128,0.872,0.0,66
@nytimes,Sat Jun 09 15:55:03 +0000 2018,"In New York’s ragged history of race, class, privilege and equity, the city’s specialized high schools have long be… https://t.co/HL2yw2JmHz",0.3612,0.116,0.884,0.0,67
@nytimes,Sat Jun 09 15:41:58 +0000 2018,Breaking News: President Trump threatened to end trade with G-7 nations that he said use unfair practices. “We’re l… https://t.co/uI5rOmZ76O,-0.7269,0.0,0.747,0.253,68
@nytimes,Sat Jun 09 15:32:50 +0000 2018,"Flaky mounds of quick bread, golden brown, with a significant crumb https://t.co/wbMRgvySpY",0.2023,0.153,0.847,0.0,69
@nytimes,Sat Jun 09 15:16:31 +0000 2018,Breaking News: Simona Halep of Romania beat Sloane Stephens to win the French Open. It was the first Grand Slam tit… https://t.co/3sFwWkJ353,0.6369,0.239,0.669,0.092,70
@nytimes,Sat Jun 09 15:05:06 +0000 2018,Her $1 million gift left educators asking: How was one teacher able to save so much money?https://t.co/Vv8fhgbwWA,0.7269,0.289,0.711,0.0,71
@nytimes,Sat Jun 09 14:51:21 +0000 2018,"If you or someone else you know is having thoughts of suicide, call the National Suicide Prevention Lifeline at 1-8… https://t.co/5kOUYV8c3u",-0.875,0.0,0.679,0.321,72
@nytimes,Sat Jun 09 14:50:03 +0000 2018,New federal data shows that suicide rates have been increasing for years in almost every state and across demograph… https://t.co/g6znmjYQl5,-0.6705,0.0,0.809,0.191,73
@nytimes,Sat Jun 09 14:37:50 +0000 2018,"After failing to repeal the Affordable Care Act, the Trump administration is seizing on a different strategy for di… https://t.co/Low8zwBsVL",-0.0258,0.136,0.723,0.14,74
@nytimes,Sat Jun 09 14:36:39 +0000 2018,"Our experts weighed in on the contenders, including the Triple Crown hopeful Justify, for the 150th Belmont Stakes https://t.co/xi9TIoAxWb",0.5106,0.155,0.845,0.0,75
@nytimes,Sat Jun 09 14:20:07 +0000 2018,"RT @NYTMetro: “This is the deportation machine in full effect, and everyone should wake up to how American citizens and their families are…",0.0,0.0,1.0,0.0,76
@nytimes,Sat Jun 09 14:02:25 +0000 2018,"RT @caityweaver: The strangest and best recommendation I will ever make to you is: Listen to the same 4 podcast appearances by ""Sex and the…",0.6369,0.16,0.84,0.0,77
@nytimes,Sat Jun 09 13:43:12 +0000 2018,Pope Tells Oil Executives to Act on Climate: ‘There Is No Time to Lose’ https://t.co/jpXdOMmBOf,-0.296,0.0,0.864,0.136,78
@nytimes,Sat Jun 09 13:38:05 +0000 2018,Elizabeth Warren and a Scholarly Debate Over Medical Bankruptcy That Won’t Go Away https://t.co/mbz6wvuSUO,0.0,0.0,1.0,0.0,79
@nytimes,Sat Jun 09 13:26:45 +0000 2018,RT @NYTStyles: Parties! https://t.co/MdgG2e1xjI,0.4574,0.499,0.501,0.0,80
@nytimes,Sat Jun 09 13:06:58 +0000 2018,"RT @nytimesbusiness: ""Wealth was about being able to create the change you wish to see in the world.” https://t.co/KoQCO5Iy1y",0.7906,0.333,0.667,0.0,81
@nytimes,Sat Jun 09 12:50:47 +0000 2018,An exhibition in London examines the feelings people harbor about their teeth. Here's a look at some of the most cu… https://t.co/KRz76xwrXq,0.0,0.0,1.0,0.0,82
@nytimes,Sat Jun 09 12:33:02 +0000 2018,RT @NYTSports: Need a winner for the Belmont Stakes? @MHoppertNYT and @joedrape have you covered: https://t.co/44joWHhuTm,0.5859,0.213,0.787,0.0,83
@nytimes,Sat Jun 09 12:32:42 +0000 2018,Why Cities Can’t Stop Poaching From One Another https://t.co/X1SeTjbqKs,-0.296,0.0,0.784,0.216,84
@nytimes,Sat Jun 09 12:17:32 +0000 2018,RT @nytimesworld: Austrian officials have ordered seven mosques to close and may refuse dozens of imams the right to reside in the country…,-0.296,0.0,0.909,0.091,85
@nytimes,Sat Jun 09 12:00:08 +0000 2018,RT @nytrealestate: A quick guide to what you need to get your first apartment in New York City https://t.co/NQYV03Xkyn,0.0,0.0,1.0,0.0,86
@nytimes,Sat Jun 09 11:49:08 +0000 2018,Men’s Fashion Week Loses Some Luster https://t.co/TCj0nbeFMj,-0.3182,0.0,0.723,0.277,87
@nytimes,Sat Jun 09 11:41:16 +0000 2018,"Inside New York’s dollar van wars: strict regulations, low margins and a constant fight with rogue van drivers https://t.co/kiAEpdxkgV",-0.8074,0.0,0.644,0.356,88
@nytimes,Sat Jun 09 11:23:34 +0000 2018,"RT @NYTMetro: On the stoop that was his perch, a requiem for the mayor of West 83rd Street, in Manhattan. https://t.co/qRN1VlPo1t",0.0,0.0,1.0,0.0,89
@nytimes,Sat Jun 09 11:07:18 +0000 2018,"Charlotte Fox, 61, Trailblazing Alpinist and Everest Survivor, Dies https://t.co/nM5gpQdLhB",0.3612,0.217,0.783,0.0,90
@nytimes,Sat Jun 09 11:05:12 +0000 2018,A Good Appetite: Chicken Milanese Has Its Moment https://t.co/Rhco2hq6mS,0.4404,0.293,0.707,0.0,91
@nytimes,Sat Jun 09 11:03:06 +0000 2018,The New York Times obituary for Anthony Bourdain https://t.co/D697EnEWQX,0.0,0.0,1.0,0.0,92
@nytimes,Sat Jun 09 10:35:35 +0000 2018,RT @NYTmag: 24 hours. 23 photographers. One city. One topic: Love. Watch the making of this issue https://t.co/s2uND5xgVs and see the full…,0.6369,0.167,0.833,0.0,93
@nytimes,Sat Jun 09 10:18:25 +0000 2018,The recent volcanic eruptions in Hawaii and Guatemala are a reminder that not all volcanoes are created equal https://t.co/M7sNdtwIzJ,0.25,0.105,0.895,0.0,94
@nytimes,Sat Jun 09 10:00:17 +0000 2018,"For the 3rd time in 4 seasons, and for the 2nd year in a row, the Golden State Warriors are NBA champions https://t.co/r7NgjH0nbf",0.5267,0.145,0.855,0.0,95
@nytimes,Sat Jun 09 09:41:41 +0000 2018,"RT @nytimestech: The Chinese electronics maker ZTE has survived its brush with death. Now, it has to figure out how to stay in business. He…",-0.1531,0.109,0.762,0.129,96
@nytimes,Sat Jun 09 09:24:47 +0000 2018,"RT @nytrealestate: You may like the contractor, but does the contractor like you back? https://t.co/kPShW4JONu",0.6124,0.278,0.722,0.0,97
@nytimes,Sat Jun 09 09:07:20 +0000 2018,"RT @NYTmag: On a rainy Saturday morning on May 19, @philip_nyc captured love in the middle of Times Square. See more from our #NYTLoveCity…",0.5994,0.158,0.792,0.049,98
@nytimes,Sat Jun 09 08:50:10 +0000 2018,How I Used Art to Get Through Trauma https://t.co/7N5fzAxLoe,-0.4215,0.0,0.714,0.286,99
@nytimes,Sat Jun 09 08:42:33 +0000 2018,"The NYT review of ""Ocean's 8"" https://t.co/flFaRzpyzr",0.0,0.0,1.0,0.0,100
